time_sec,actual_r_ratio,estimated_r_ratio,nis_configured,nis_adapted
28.8,9.0,10.060662262748485,1.791766317040253,0.2544963003921404
28.900000000000002,9.0,10.075641115366919,21.626938888367675,3.0674649393514337
29.0,9.0,10.091259353124832,0.928085339990715,0.13144121615484194
29.1,9.0,10.087683055147147,0.18642321589369318,0.02641133309186062
29.200000000000003,9.0,10.060176975493725,0.23985090784874927,0.03406916026199486
29.3,9.0,10.03407806629342,0.2537475402161245,0.036132379874996914
29.400000000000002,9.0,10.009141176584464,1.6411496521808022,0.23424601848114854
29.5,9.0,10.00849225638539,24.209247275158756,3.455668998630354
29.6,9.0,10.022727345832992,18.147872720096498,2.5869537607020296
29.700000000000003,9.0,10.037753593617602,2.3938862485823416,0.3407585251422437
29.8,9.0,10.048089834898848,0.37056464638672343,0.05269645767909935
29.900000000000002,9.0,10.06256699788637,9.737228613921483,1.3827929256027383
30.0,9.0,10.06905220816397,0.21555636532806496,0.030592577425470613
30.1,9.0,10.07515980193246,0.03572041469436974,0.005066648924942347
30.200000000000003,9.0,10.084870971347828,3.0999308887903285,0.43929645866938677
30.3,9.0,10.121364735927488,22.06633693480269,3.1163137906603193
30.400000000000002,9.0,10.167215207290374,12.31220505698169,1.7313148020910463
30.5,9.0,10.209581325203766,2.1061527957715813,0.2949909149317061
30.6,9.0,10.246494376786407,0.6635666814931517,0.09262090383537458
30.700000000000003,9.0,10.2936672778602,8.89505997840668,1.2361498297226678
30.8,9.0,10.363728124136998,18.11289982150586,2.500923202587702
30.900000000000002,9.0,10.448477696705055,12.703425791621726,1.7404372749617267
31.0,9.0,10.48862014967587,8.17536717216956,1.1159773102736708
31.1,9.0,10.515614184015167,2.3935352027600447,0.3259285178442415
31.200000000000003,9.0,10.523545566245321,3.9207687646688165,0.5335083083442433
31.3,9.0,10.518107678535229,5.262796144785485,0.7164745932332093
31.400000000000002,9.0,10.515973618950456,2.8060238311302608,0.38208477001567165
31.5,9.0,10.508375272763145,8.082258104996217,1.1012875975885321
31.6,9.0,10.485071223026415,0.5047858162395056,0.06892797588531736
31.700000000000003,9.0,10.452982739952404,0.20691548589531053,0.028336868249672284
31.8,9.0,10.413283241408477,0.362125090197528,0.04977307225338612
31.900000000000002,9.0,10.369109476157346,1.2503240551408987,0.17255195440118112
32.0,9.0,10.340525346031558,8.93275242031307,1.2360220748318889
32.1,9.0,10.314048601749914,0.7656394949300337,0.10620067328060728
32.2,9.0,10.288994309356108,0.07026089771432517,0.00976841247196631
32.300000000000004,9.0,10.26916968221579,2.8411746122935995,0.3957372800503157
32.4,9.0,10.242568777804903,11.210278223383296,1.5653069282476535
32.5,9.0,10.24189865906523,17.776032866352306,2.4822473331589587
32.6,9.0,10.172806755879947,12.492759975102105,1.7557836838308014
32.7,9.0,10.108039207446312,0.5921833936624067,0.08373603011102046
32.800000000000004,9.0,9.995344703439201,8.467126745942014,1.2101260585325182
32.9,9.0,9.893956743466418,6.320140719914846,0.9120887563661909
33.0,9.0,9.819619116020858,14.82506953515798,2.1548861496461478
33.1,9.0,9.749991496058527,2.6056692534174783,0.3813177680809951
33.2,9.0,9.683280362918648,1.9542469785651377,0.28786111777124257
33.300000000000004,9.0,9.636838459833669,11.299066563222986,1.671980855963308
33.4,9.0,9.589462409100374,1.8344243176971722,0.2727237948836471
33.5,9.0,9.54438773578088,5.648015362381712,0.8434583835700492
33.6,9.0,9.503030481177037,1.0008144984413636,0.1500766943064838
33.7,9.0,9.467650299793323,6.5093901618697,0.9795774278926103
33.800000000000004,9.0,9.453155980325596,14.536334881574286,2.190712409758512
33.9,9.0,9.410724179362033,2.518807242220561,0.38122449933563285
34.0,9.0,9.37814015846964,6.078878688651027,0.9230804469967337
34.1,9.0,9.356034990804794,6.086191337845886,0.9262636562558894
34.2,9.0,9.3483104369947,9.09008788885397,1.3845148282553366
34.300000000000004,9.0,9.389375040346083,32.52236718753262,4.932925547092179
34.4,9.0,9.431410425239097,3.6571574583137862,0.5523622479169278
34.5,9.0,9.435776810631408,0.49776043779094525,0.0751466816250847
34.6,9.0,9.476745197566824,42.694753261909916,6.419140573870101
34.7,9.0,9.52108171540088,6.004919745522774,0.8988430464987814
34.800000000000004,9.0,9.568420963531583,3.8502687719530275,0.5736155827064039
34.9,9.0,9.600543420767805,1.1706762886244546,0.1738534611242923
35.0,9.0,9.636187950252316,3.634353105394665,0.5378283911908219
35.1,9.0,9.670358630896791,0.24130550415470023,0.03558952730855018
35.2,9.0,9.698498753994755,0.21858187926467568,0.0321491257493742
35.300000000000004,9.0,9.71612630733255,15.995961197955056,2.348634019893735
35.4,9.0,9.714674153011567,0.17998506238932444,0.02643036767887401
35.5,9.0,9.731291248714353,14.10391433425203,2.0677616331209863
35.6,9.0,9.74612439624231,0.028171088367737792,0.004124157673422743
35.7,9.0,9.746927538586839,0.036161440385354994,0.005293504845601072
35.800000000000004,9.0,9.723190798786652,1.7797498031791943,0.26113419550827893
35.9,9.0,9.681587049258962,0.0008613132808302531,0.00012689278351152652
36.0,9.0,9.629965695257226,0.11017253855013337,0.016313856610844495
36.1,9.0,9.578230070389637,0.5966428254654749,0.0888017272822203
36.2,9.0,9.528119146540842,3.2793819482795574,0.49052796945638105
36.300000000000004,9.0,9.509583534976422,24.64264020607466,3.6928569685191266
36.4,9.0,9.489704574582095,1.2926042257127308,0.19409045824062393
36.5,9.0,9.468702910890126,6.671157226756715,1.0038152334947605
36.6,9.0,9.455904397193448,5.273497023367847,0.7945280729374676
36.7,9.0,9.450571128653287,4.7571284670169804,0.7171138830391153
36.800000000000004,9.0,9.447553235944497,1.727933359772023,0.26055653869661743
36.9,9.0,9.44759023029214,3.186319002471318,0.4804659614096924
37.0,9.0,9.434399221715235,0.11531694886765405,0.01741176486277907
37.1,9.0,9.468068443563341,31.566092825708186,4.750081673961311
37.2,9.0,9.505762392748453,3.8757198506552375,0.581023169228581
37.300000000000004,9.0,9.55484154394753,11.687774261107789,1.7436039459234236
37.4,9.0,9.58594386680762,0.8616977040270806,0.12815325695935434
37.5,9.0,9.589504375009351,0.45156718944979884,0.06713419797432522
37.6,9.0,9.57534077041261,0.7953683828447016,0.11841312382908055
37.7,9.0,9.56284309885408,1.2306852659120435,0.18344993365525933
37.800000000000004,9.0,9.539085899142515,0.5441855919683458,0.08131003122726949
37.9,9.0,9.541707740640346,23.114261535793432,3.452738637609383
38.0,9.0,9.571693995705349,33.155406629866555,4.9379091507353605
38.1,9.0,9.597199252312475,0.6178787836658647,0.09178962921688762
38.2,9.0,9.652152282600078,22.43627131912058,3.3150021829717478
38.300000000000004,9.0,9.694793683259585,4.923081154079029,0.7243522488586014
38.400000000000006,9.0,9.740670735161341,5.412905167847735,0.7928540973291709
38.5,9.0,9.776024629620006,0.1618121303781153,0.02361985342732176
38.6,9.0,9.80907912692496,0.6463462112565153,0.09404519113182572
38.7,9.0,9.878177602076958,31.640525303398544,4.573133142913223
38.800000000000004,9.0,9.976162467367175,36.097210812119705,5.168478093657062
38.900000000000006,9.0,10.068078559554555,1.739120683337452,0.2468453475535229
39.0,9.0,10.161855762064649,10.383488643372315,1.4608369605295013
39.1,9.0,10.242195322261763,0.25366987952892256,0.03542151374820364
39.2,9.0,10.307109099087448,1.4842176478050062,0.20600573671413203
39.300000000000004,9.0,10.320471759565683,0.31874885008780046,0.04418691585318567
39.400000000000006,9.0,10.32820257760109,0.3480178457041325,0.048209918942230395
39.5,9.0,10.334868787260714,0.045715455115586424,0.006328935220148282
39.6,9.0,10.277960049436894,0.5336619282689374,0.07427128034727024
39.7,9.0,10.21669270149519,1.2022217394720227,0.16827324058255713
39.800000000000004,9.0,10.226315435118865,49.068078217482686,6.861826670251041
39.900000000000006,9.0,10.238107669603009,2.937767983059595,0.4103750968211616
40.0,1.0,10.243896403163788,0.025093639288821218,0.0035034272037608
40.1,1.0,10.249720253197596,0.45767427153327,0.06386318816954295
40.2,1.0,10.260188080613364,3.5086951350326903,0.48912181303145263
40.300000000000004,1.0,10.255376450218938,6.158583571683434,0.8589076728538967
40.400000000000006,1.0,10.250542742797286,0.004879364425139208,0.0006808071753040071
40.5,1.0,10.225925455685507,0.7537376267786198,0.1054087542225671
40.6,1.0,10.202922058294934,0.28352133211298286,0.039735129888185436
40.7,1.0,10.18248249047081,0.9786012383321592,0.13741205368767645
40.800000000000004,1.0,10.162525366936391,1.4200604021783219,0.19977355550990925
40.900000000000006,1.0,10.143880326653758,0.21034602999005272,0.029643234920161167
41.0,1.0,10.131372015454726,3.579823918197647,0.505083997577221
41.1,1.0,10.118624248836282,0.02006217255514051,0.002834007318415919
41.2,1.0,10.101889258369033,0.1963071617944582,0.027774365069814583
41.300000000000004,1.0,10.050875238459131,1.2321208953982443,0.17516853354123046
41.400000000000006,1.0,10.002154914716884,1.121267673819836,0.16014822904324816
41.5,1.0,9.94655685079596,0.46198631622864855,0.06633568210469006
41.6,1.0,9.887460587123966,1.0880950586251712,0.1571262364124798
41.7,1.0,9.826153546395311,1.313401640175843,0.19078763950314245
41.800000000000004,1.0,9.767840439871318,1.680321471924791,0.24547344912955957
41.900000000000006,1.0,9.7076893164915,0.01720421445604301,0.002528125698572343
42.0,1.0,9.652815808551354,1.6286897959876703,0.24062631885075908
42.1,1.0,9.553375632996552,0.025864151266211898,0.003859024900251745
42.2,1.0,9.453458334302413,0.2429652392704517,0.03661519912628638
42.300000000000004,1.0,9.341877591344938,0.5815681290789853,0.088636765243416
42.400000000000006,1.0,9.235387166930803,0.5358853010047279,0.08256764088823683
42.5,1.0,9.134505835034055,0.6412813872369775,0.09984135121467454
42.6,1.0,9.04346483177118,3.992876408868048,0.6275828243598724
42.7,1.0,8.959406934462045,2.8513891263095403,0.4521513578068251
42.800000000000004,1.0,8.882458270252794,2.481744414920747,0.39676346168079696
42.900000000000006,1.0,8.774696371531329,0.007149720674250795,0.0011563269116059995
43.0,1.0,8.625228752839979,1.7595300258951732,0.2892305618115438
43.1,1.0,8.48270607580699,0.2655859328616799,0.04434954187864043
43.2,1.0,8.313877414397156,0.1481925001245683,0.025220313346286355
43.300000000000004,1.0,8.146826509709603,0.48063025527128955,0.08337687614032477
43.400000000000006,1.0,7.981107489643511,0.7324647592370894,0.12954642305822445
43.5,1.0,7.823775371563242,0.22911278538970525,0.041287656471202354
43.6,1.0,7.673600220511807,0.17325362780389722,0.03179510065266844
43.7,1.0,7.483554676228841,0.05442478066327991,0.010225666924784247
43.800000000000004,1.0,7.249923840659162,0.7054984782118269,0.13654943443002043
43.900000000000006,1.0,7.025749230907608,0.2555767097653626,0.05094045162621104
44.0,1.0,6.801508392071915,2.866848928893963,0.5889568514377447
44.1,1.0,6.588464152483241,0.2433747496857929,0.05150087757738046
44.2,1.0,6.3867637714753585,1.9453153820432123,0.4237074437126654
44.300000000000004,1.0,6.19469144617545,0.014106621808018291,0.0031607032052411773
